number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1918,2,9.24,0.88,10.12,91.49,0.01,28029894656,4284272640,32314167296,0,0,0,6,2262,24576,12938240,1,53,204,27,36,8000,5120,0,0,0,0
31,2,3.0815,2,9.2,0.68,9.88,88.27,0.0,28033368064,4284272640,32317640704,27495628800,4284272640,31779901440,4,355,16384,2997248,0,4,116,0,2,0,220,0,0,0,0
30,3,2.9816,2,8.25,0.79,9.04,85.78,0.0,27983310848,4284272640,32267583488,27490447360,4284272640,31774720000,6,2191,24576,12555264,0,48,172,31,36,5205,5919,0,0,0,0
112,4,11.4736,2,129.85,6.78,136.63,229.07,0.0,35582029824,4284272640,39866302464,27492216832,4284272640,31776489472,346,3432,43008000,461250560,13,3316,1060,62,69,10280,11088,0,0,0,0
