number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1866,2,9.09,0.74,9.83,91.84,0.0,27595673600,4284624896,31880294400,0,0,0,12,1316,49152,8439808,0,23,176,41,57,9586,7212,0,0,0,0
31,2,3.0792,2,9.05,0.78,9.83,88.49,0.0,27487240192,4284620800,31771860992,27073085440,4284620800,31357706240,0,644,0,4139008,0,12,120,37,23,5136,1606,0,0,0,0
29,3,2.8771,2,8.09,0.82,8.91,82.92,0.03,27556294656,4284620800,31840915456,27076657152,4284620800,31361277952,8,2502,32768,13793280,1,60,172,23,34,4174,5468,0,0,0,0
122,4,12.4475,2,66.04,4.57,70.61,327.09,0.05,32593846272,4284620800,36878467072,27074826240,4284620800,31359447040,18,3702,73728,431647744,1,5914,528,61,73,13267,14338,0,0,0,0
