name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: track2 / joins / join 1-N / join 1-15 50percent,3,48,1,4.8028,3,10.81,0.82,11.63,7.44,0.07,718811136,0,718811136,0,0,0,0,532,0,5128192,0,410,184,0,2,0,220,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-15 50percent,3,49,2,4.8979,3,11.4,0.81,12.21,7.18,0.06,715956224,0,715956224,461869056,0,461869056,0,487,0,3256320,0,387,148,1,3,54,596,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-15 50percent,3,45,3,4.4914,3,10.13,0.82,10.95,6.84,0.08,707641344,0,707641344,466927616,0,466927616,0,631,0,13803520,0,522,180,0,2,0,220,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-15 50percent,4,230,4,23.3554,3,73.47,2.7,76.17,16.92,0.07,2960928768,0,2960928768,468459520,0,468459520,0,556,0,5414912,0,457,220,17,18,2364,4120,0,0,0,0
