number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
31,1,3.0837,2,9.21,0.83,10.04,88.44,0.0,27578994688,4289421312,31868416000,0,0,0,12,1241,49152,7858176,1,20,148,1,2,60,220,0,0,0,0
32,2,3.1796,2,9.12,0.76,9.88,91.64,0.0,27594190848,4289712128,31883902976,27059290112,4289712128,31349002240,2,1788,262144,9517056,0,45,100,33,36,9124,5061,0,0,0,0
29,3,2.8775,2,8.1,0.77,8.87,83.14,0.0,27543781376,4289421312,31833202688,27059183616,4289421312,31348604928,2,304,8192,2521088,0,3,108,30,41,3767,5413,0,0,0,0
101,4,10.2832,2,52.43,3.28,55.71,272.18,0.04,31337091072,4289712128,35626803200,27058737152,4289421312,31348158464,618,3581,11386880,85655552,31,359,384,47,57,10928,11297,0,0,0,0
