name,run,index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
rpt-sansa: track2 / properties / 1M rows 10 columns,1,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,2,1,0.1049,3,0.06,0.06,0.12,0.28,0.02,488857600,0,488857600,0,139,0,1126400,0,137,28,0,0,0,0,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,3,1,0.2069,3,0.14,0.13,0.27,0.51,0.03,495968256,0,495968256,0,217,0,1617920,0,170,64,0,0,0,0,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,4,1,0.3088,3,0.18,0.17,0.35,0.83,0.03,504201216,0,504201216,0,220,0,1630208,0,172,72,0,0,0,0,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,5,1,0.4112,3,0.24,0.23,0.47,1.09,0.06,500580352,0,500580352,125,234,4550656,1781760,84,179,140,0,2,0,176,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,6,1,0.5132,3,0.4,0.26,0.66,1.31,0.06,504631296,0,504631296,126,234,4554752,1781760,85,179,144,0,2,0,176,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,7,1,0.6151,3,0.5,0.29,0.79,1.59,0.06,520110080,0,520110080,126,234,4554752,1781760,85,179,144,0,4,0,396,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,8,1,0.7169,3,0.68,0.32,1.0,1.75,0.06,534810624,0,534810624,128,234,4562944,1781760,86,179,148,0,4,0,396,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,9,1,0.8189,3,0.95,0.35,1.2999999999999998,1.86,0.06,548478976,0,548478976,130,234,4571136,1781760,87,179,152,0,4,0,396,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,10,1,0.9208,3,1.27,0.36,1.63,1.92,0.07,555442176,0,555442176,131,234,4575232,1781760,88,179,160,0,4,0,396,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,11,1,1.0227,3,1.6,0.37,1.9700000000000002,1.98,0.07,556720128,0,556720128,133,234,4587520,1781760,89,179,168,0,4,0,396,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,12,1,1.1246,3,1.9,0.38,2.28,2.06,0.07,562909184,0,562909184,134,234,4591616,1781760,90,179,172,0,5,0,486,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,13,1,1.2268,3,2.12,0.39,2.5100000000000002,2.26,0.07,566255616,0,566255616,135,234,4599808,1781760,90,179,176,0,5,0,486,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,14,1,1.3288,3,2.37,0.39,2.7600000000000002,2.39,0.07,568057856,0,568057856,138,234,4616192,1781760,92,179,180,0,5,0,486,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,15,1,1.4308,3,2.73,0.4,3.13,2.43,0.07,576819200,0,576819200,138,234,4616192,1781760,92,179,180,0,9,0,866,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,16,1,1.5326,3,3.05,0.43,3.48,2.49,0.07,593330176,0,593330176,139,234,4620288,1781760,93,179,184,0,9,0,866,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,17,1,1.6345,3,3.38,0.44,3.82,2.57,0.07,596934656,0,596934656,141,234,4628480,1781760,94,179,192,0,9,0,866,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,18,1,1.7364,3,3.67,0.44,4.11,2.67,0.07,601575424,0,601575424,142,234,4632576,1781760,95,179,196,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,19,1,1.8385,3,3.84,0.46,4.3,2.91,0.07,604409856,0,604409856,143,234,4636672,1781760,95,179,200,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,20,1,1.9404,3,4.06,0.46,4.52,3.09,0.07,607453184,0,607453184,151,234,4689920,1781760,99,179,228,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,21,1,2.0423,3,4.3,0.47,4.77,3.27,0.08,616730624,0,616730624,154,234,4702208,1781760,101,179,236,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,22,1,2.1442,3,4.55,0.48,5.029999999999999,3.41,0.08,626532352,0,626532352,155,234,4706304,1781760,102,179,244,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,23,1,2.246,3,4.8,0.5,5.3,3.54,0.08,606085120,0,606085120,160,234,4796416,1781760,105,179,260,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,24,1,2.3479,3,5.04,0.51,5.55,3.69,0.08,618176512,0,618176512,161,234,4800512,1781760,106,179,264,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,25,1,2.4498,3,5.31,0.51,5.819999999999999,3.83,0.08,626434048,0,626434048,161,234,4800512,1781760,106,179,264,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,26,1,2.5517,3,5.54,0.52,6.0600000000000005,3.98,0.08,631336960,0,631336960,161,234,4800512,1781760,106,179,264,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,27,1,2.6539,3,5.9,0.52,6.42,4.02,0.08,633917440,0,633917440,161,234,4800512,1781760,106,179,264,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,28,1,2.7558,3,6.24,0.54,6.78,4.08,0.08,640110592,0,640110592,161,234,4800512,1781760,106,179,264,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,29,1,2.8584,3,6.59,0.55,7.14,4.13,0.08,644960256,0,644960256,167,234,4853760,1781760,110,179,276,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,30,1,2.9602,3,6.93,0.56,7.49,4.18,0.08,649052160,0,649052160,172,234,4890624,1781760,113,179,296,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,31,1,3.0626,3,7.26,0.56,7.82,4.25,0.09,655126528,0,655126528,197,234,5267456,1781760,128,179,348,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,32,1,3.1647,3,7.57,0.57,8.14,4.33,0.09,660201472,0,660201472,210,234,5353472,1781760,135,179,384,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,33,1,3.2668,3,7.79,0.58,8.37,4.49,0.1,666193920,0,666193920,243,234,5554176,1781760,152,179,440,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,34,1,3.3694,3,8.11,0.6,8.709999999999999,4.56,0.11,672219136,0,672219136,274,234,5722112,1781760,168,179,476,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,35,1,3.4713,3,8.42,0.62,9.04,4.64,0.11,682024960,0,682024960,274,234,5722112,1781760,168,179,476,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,36,1,3.5732,3,8.72,0.63,9.350000000000001,4.73,0.11,689250304,0,689250304,274,234,5722112,1781760,168,179,476,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,37,1,3.6751,3,9.0,0.65,9.65,4.83,0.11,706539520,0,706539520,274,234,5722112,1781760,168,179,476,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,38,1,3.7769,3,9.29,0.66,9.95,4.94,0.12,712855552,0,712855552,274,236,5722112,1863680,168,179,480,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,39,1,3.8789,3,9.66,0.66,10.32,4.99,0.12,717242368,0,717242368,274,236,5722112,1863680,168,179,480,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,40,1,3.9809,3,9.98,0.68,10.66,5.06,0.12,720318464,0,720318464,275,236,5738496,1863680,168,179,484,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,41,1,4.0829,3,10.29,0.68,10.969999999999999,5.14,0.12,722898944,0,722898944,275,236,5738496,1863680,168,179,484,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,42,1,4.185,3,10.58,0.69,11.27,5.24,0.12,724963328,0,724963328,275,236,5738496,1863680,168,179,484,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,43,1,4.2869,3,10.8,0.7,11.5,5.42,0.12,727285760,0,727285760,275,236,5738496,1863680,168,179,484,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,44,1,4.3889,3,11.12,0.71,11.829999999999998,5.48,0.12,728055808,0,728055808,275,236,5738496,1863680,168,179,484,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,45,1,4.4915,3,11.45,0.72,12.17,5.56,0.12,729604096,0,729604096,275,236,5738496,1863680,168,179,484,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,46,1,4.5934,3,11.45,0.72,12.17,5.96,0.12,729595904,0,729595904,275,236,5738496,1863680,168,179,484,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,47,1,4.6955,3,11.45,0.72,12.17,6.37,0.12,729587712,0,729587712,275,236,5738496,1863680,168,179,484,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,48,1,4.7975,3,11.45,0.73,12.18,6.77,0.12,696983552,0,696983552,275,236,5738496,1863680,168,179,484,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,49,1,4.9003,3,11.49,0.78,12.27,7.09,0.12,476696576,0,476696576,275,253,5738496,1921024,168,185,504,0,10,0,956,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,1,50,1,5.0023,3,11.56,0.82,12.38,7.35,0.15,483606528,0,483606528,275,509,5738496,3305472,168,429,544,0,2,0,220,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,2,51,2,5.7165,3,11.53,0.94,12.469999999999999,9.55,0.58,497647616,0,497647616,1944,589,29814784,4087808,1118,425,2628,10,14,3013,2716,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,2,52,2,5.8184,3,11.61,1.03,12.639999999999999,9.75,0.6,504070144,0,504070144,1944,747,29814784,5124096,1118,533,2684,10,14,3013,2716,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,2,53,2,5.9203,3,11.66,1.07,12.73,10.04,0.6,514011136,0,514011136,1944,750,29814784,5136384,1118,535,2692,10,14,3013,2716,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,2,54,2,6.0221,3,11.73,1.11,12.84,10.32,0.61,510480384,0,510480384,1944,764,29814784,5287936,1118,543,2708,10,16,3013,2892,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,2,55,2,6.1239,3,11.88,1.15,13.030000000000001,10.54,0.61,512778240,0,512778240,1944,764,29814784,5287936,1118,543,2708,10,16,3013,2892,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,2,56,2,6.2258,3,12.0,1.19,13.19,10.77,0.61,521035776,0,521035776,1944,764,29814784,5287936,1118,543,2708,10,16,3013,2892,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,2,57,2,6.3276,3,12.27,1.21,13.48,10.89,0.61,537808896,0,537808896,1944,764,29814784,5287936,1118,543,2708,10,16,3013,2892,0,0,0,0
rpt-sansa: track2 / properties / 1M rows 10 columns,2,58,2,6.4294,3,12.53,1.22,13.75,11.01,0.61,551227392,0,551227392,1944,764,29814784,5287936,1118,543,2708,10,16,3013,2892,0,0,0,0
