name,run,index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,2,1,0.1037,3,0.05,0.05,0.1,0.28,0.02,474562560,0,474562560,0,140,0,1212416,0,141,32,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,3,1,0.2057,3,0.1,0.14,0.24000000000000002,0.51,0.04,482082816,0,482082816,0,208,0,1613824,0,171,72,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,4,1,0.3079,3,0.17,0.17,0.34,0.81,0.04,491978752,0,491978752,2,219,106496,1650688,2,177,92,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,5,1,0.4101,3,0.29,0.22,0.51,1.04,0.04,500756480,0,500756480,2,229,106496,1794048,2,183,108,0,1,0,90,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,6,1,0.5121,3,0.4,0.25,0.65,1.3,0.04,513900544,0,513900544,2,229,106496,1794048,2,183,108,0,1,0,90,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,7,1,0.6141,3,0.61,0.27,0.88,1.47,0.04,523964416,0,523964416,2,229,106496,1794048,2,183,108,0,3,0,310,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,8,1,0.7162,3,0.81,0.3,1.11,1.64,0.04,541253632,0,541253632,2,229,106496,1794048,2,183,108,0,4,0,396,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,9,1,0.8181,3,1.12,0.31,1.4300000000000002,1.72,0.04,544092160,0,544092160,2,230,106496,1814528,2,183,112,0,4,0,396,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,10,1,0.9206,3,1.47,0.32,1.79,1.78,0.04,545382400,0,545382400,2,230,106496,1814528,2,183,112,0,4,0,396,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,11,1,1.0225,3,1.76,0.33,2.09,1.9,0.04,550285312,0,550285312,2,230,106496,1814528,2,183,112,0,6,0,616,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,12,1,1.1244,3,1.98,0.33,2.31,2.06,0.04,552865792,0,552865792,2,230,106496,1814528,2,183,112,0,7,0,706,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,13,1,1.2263,3,2.25,0.34,2.59,2.19,0.04,555188224,0,555188224,2,230,106496,1814528,2,183,112,0,7,0,706,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,14,1,1.3283,3,2.53,0.36,2.8899999999999997,2.3,0.04,561123328,0,561123328,2,230,106496,1814528,2,183,112,1,8,42,748,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,15,1,1.4302,3,2.88,0.36,3.2399999999999998,2.34,0.04,570929152,0,570929152,2,230,106496,1814528,2,183,112,1,8,42,748,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,16,1,1.5321,3,3.2,0.37,3.5700000000000003,2.41,0.04,583057408,0,583057408,2,230,106496,1814528,2,183,112,1,8,42,748,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,17,1,1.634,3,3.47,0.37,3.8400000000000003,2.53,0.04,586670080,0,586670080,2,230,106496,1814528,2,183,112,1,8,42,748,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,18,1,1.7363,3,3.65,0.38,4.03,2.75,0.04,590540800,0,590540800,2,230,106496,1814528,2,183,112,1,10,42,908,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,19,1,1.8389,3,3.87,0.38,4.25,2.93,0.04,593121280,0,593121280,2,230,106496,1814528,2,183,112,1,10,42,908,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,20,1,1.9407,3,4.08,0.39,4.47,3.11,0.04,600346624,0,600346624,2,230,106496,1814528,2,183,112,1,10,42,908,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,21,1,2.043,3,4.29,0.4,4.69,3.3,0.04,608088064,0,608088064,2,230,106496,1814528,2,183,112,1,10,42,908,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,22,1,2.1449,3,4.57,0.42,4.99,3.38,0.04,625635328,0,625635328,2,230,106496,1814528,2,183,112,1,10,42,908,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,23,1,2.2468,3,4.83,0.44,5.2700000000000005,3.54,0.04,602898432,0,602898432,2,230,106496,1814528,2,183,112,1,10,42,908,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,24,1,2.3487,3,5.1,0.46,5.56,3.65,0.04,614768640,0,614768640,2,230,106496,1814528,2,183,112,1,10,42,908,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,25,1,2.4506,3,5.32,0.48,5.800000000000001,3.81,0.04,615026688,0,615026688,2,230,106496,1814528,2,183,112,1,11,42,998,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,26,1,2.5525,3,5.64,0.48,6.119999999999999,3.88,0.04,615800832,0,615800832,2,230,106496,1814528,2,183,112,1,11,42,998,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,27,1,2.6544,3,5.96,0.48,6.4399999999999995,3.96,0.04,620445696,0,620445696,2,230,106496,1814528,2,183,112,1,11,42,998,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,28,1,2.7564,3,6.3,0.5,6.8,4.0,0.04,626122752,0,626122752,2,230,106496,1814528,2,183,112,1,11,42,998,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,29,1,2.8586,3,6.66,0.52,7.18,4.03,0.04,633864192,0,633864192,2,230,106496,1814528,2,183,112,1,11,42,998,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,30,1,2.9605,3,6.99,0.53,7.5200000000000005,4.09,0.04,640831488,0,640831488,2,230,106496,1814528,2,183,112,1,11,42,998,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,31,1,3.0624,3,7.31,0.54,7.85,4.17,0.04,647798784,0,647798784,2,230,106496,1814528,2,183,112,1,11,42,998,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,32,1,3.1643,3,7.59,0.55,8.14,4.3,0.04,653991936,0,653991936,2,230,106496,1814528,2,183,112,1,11,42,998,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 25percent,5,33,1,3.2662,3,7.91,0.56,8.47,4.37,0.04,663797760,0,663797760,2,230,106496,1814528,2,183,112,1,11,42,998,0,0,0,0
