number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.185,2,9.29,0.92,10.21,91.34,0.0,27585650688,4288876544,31874527232,0,0,0,8,2427,32768,13683712,0,51,232,44,51,9314,6865,0,0,0,0
30,2,2.9833,2,9.03,0.76,9.79,85.35,0.0,27591946240,4288876544,31880822784,27064508416,4288876544,31353384960,4,492,16384,3694592,1,5,148,13,14,1252,1454,0,0,0,0
29,3,2.8779,2,8.3,0.64,8.94,83.09,0.0,27547295744,4287397888,31834693632,27068792832,4287397888,31356190720,0,809,0,5189632,0,14,104,13,20,1878,2989,0,0,0,0
104,4,10.5987,2,56.03,3.3,59.33,278.84,0.01,31221751808,4288876544,35510628352,27068076032,4288876544,31356952576,3619,2502,471293952,111773696,168,259,2360,52,61,13066,13571,0,0,0,0
