number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1871,2,8.65,0.87,9.52,91.87,0.0,27590664192,4284776448,31875440640,0,0,0,2,1195,8192,7609344,0,21,164,31,39,8115,4891,0,0,0,0
30,2,2.9809,2,9.18,0.84,10.02,85.02,0.0,27613937664,4284776448,31898714112,27067461632,4284776448,31352238080,8,743,32768,5774336,1,8,192,19,29,2929,4234,0,0,0,0
29,3,2.8725,2,8.69,0.72,9.41,82.42,0.0,27561779200,4284776448,31846555648,27073994752,4284776448,31358771200,2,1628,8192,8307712,0,41,116,10,16,1016,2088,0,0,0,0
133,4,13.5906,2,72.04,5.13,77.17,357.29,0.0,34182860800,4284776448,38467637248,27070541824,4284776448,31355318272,3625,2712,471318528,31619072,172,149,2900,72,89,16140,18578,0,0,0,0
