name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: track2 / joins / join N-M / join 5-5 25percent,4,49,1,4.9045,3,11.0,0.89,11.89,7.52,0.08,725856256,0,725856256,0,0,0,0,959,0,33923072,0,782,236,0,2,0,220,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 5-5 25percent,2,49,2,4.9023,3,11.35,0.85,12.2,7.1,0.05,729964544,0,729964544,472485888,0,472485888,3,379,57344,2498560,3,283,148,35,22,4646,5327,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 5-5 25percent,1,46,3,4.5937,3,10.59,0.79,11.38,6.79,0.07,714096640,0,714096640,465833984,0,465833984,1,461,4096,3043328,1,359,160,1,3,54,596,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 5-5 25percent,1,260,4,26.4191,3,82.08,3.7,85.78,19.22,0.14,3168370688,0,3168370688,478969856,0,478969856,2575,723,179552256,12623872,7195,651,1780,52,41,9134,10958,0,0,0,0
