name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,48,1,4.8021,3,11.12,0.87,11.99,6.95,0.07,720011264,0,720011264,0,0,0,4,503,69632,5545984,2,402,184,0,2,0,220,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,48,2,4.7985,3,11.19,0.81,12.0,7.1,0.07,708280320,0,708280320,467705856,0,467705856,0,505,0,3260416,0,416,164,0,2,0,220,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,4,46,3,4.5897,3,10.25,0.76,11.01,7.17,0.1,708440064,0,708440064,466964480,0,466964480,0,677,0,15642624,0,514,220,0,2,0,220,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,3,229,4,23.2563,3,74.36,3.06,77.42,15.18,0.07,3209101312,0,3209101312,463749120,0,463749120,0,514,0,5378048,0,417,228,11,15,3067,3826,0,0,0,0
