name,run,index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,2,1,0.1043,3,0.07,0.05,0.12000000000000001,0.27,0.01,487583744,0,487583744,0,67,0,651264,0,63,20,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,3,1,0.2064,3,0.14,0.13,0.27,0.49,0.03,493117440,0,493117440,0,203,0,1560576,0,155,68,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,4,1,0.3084,3,0.19,0.2,0.39,0.79,0.03,499814400,0,499814400,0,210,0,1581056,0,158,80,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,5,1,0.4103,3,0.24,0.26,0.5,1.06,0.03,482328576,0,482328576,0,224,0,1732608,0,166,96,0,2,0,176,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,6,1,0.5133,3,0.41,0.29,0.7,1.28,0.03,489771008,0,489771008,0,224,0,1732608,0,166,96,0,2,0,176,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,7,1,0.6162,3,0.56,0.32,0.8800000000000001,1.47,0.05,503541760,0,503541760,0,261,0,4296704,0,213,120,0,4,0,396,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,8,1,0.7181,3,0.81,0.34,1.1500000000000001,1.6,0.05,521605120,0,521605120,0,261,0,4296704,0,213,120,0,4,0,396,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,9,1,0.8199,3,1.08,0.36,1.44,1.71,0.05,534507520,0,534507520,0,261,0,4296704,0,213,120,0,5,0,486,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,10,1,0.9222,3,1.42,0.37,1.79,1.75,0.05,539668480,0,539668480,0,261,0,4296704,0,213,120,0,5,0,486,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,11,1,1.0247,3,1.77,0.39,2.16,1.79,0.05,545861632,0,545861632,0,261,0,4296704,0,213,120,0,5,0,486,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,12,1,1.1266,3,2.03,0.4,2.4299999999999997,1.92,0.05,549216256,0,549216256,0,261,0,4296704,0,213,120,0,5,0,486,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,13,1,1.2287,3,2.27,0.41,2.68,2.07,0.05,551796736,0,551796736,0,261,0,4296704,0,213,120,0,5,0,486,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,14,1,1.3306,3,2.54,0.42,2.96,2.18,0.05,555925504,0,555925504,0,261,0,4296704,0,213,120,0,5,0,486,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,15,1,1.4327,3,2.86,0.44,3.3,2.25,0.05,564699136,0,564699136,0,261,0,4296704,0,213,120,0,7,0,646,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,16,1,1.5345,3,3.13,0.47,3.5999999999999996,2.34,0.05,578375680,0,578375680,0,261,0,4296704,0,213,120,0,7,0,646,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,17,1,1.6365,3,3.42,0.49,3.91,2.44,0.05,580698112,0,580698112,0,261,0,4296704,0,213,120,0,9,0,866,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,18,1,1.7386,3,3.67,0.5,4.17,2.59,0.05,584826880,0,584826880,0,261,0,4296704,0,213,120,0,9,0,866,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,19,1,1.8405,3,3.9,0.5,4.4,2.77,0.05,586891264,0,586891264,0,261,0,4296704,0,213,120,0,9,0,866,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,20,1,1.9429,3,4.08,0.51,4.59,2.98,0.05,592568320,0,592568320,0,261,0,4296704,0,213,120,0,9,0,866,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,21,1,2.0449,3,4.31,0.53,4.84,3.15,0.05,600567808,0,600567808,0,261,0,4296704,0,213,120,0,9,0,866,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,22,1,2.1468,3,4.62,0.53,5.15,3.24,0.05,609341440,0,609341440,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,23,1,2.2487,3,4.87,0.55,5.42,3.38,0.05,598691840,0,598691840,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,24,1,2.3506,3,5.14,0.55,5.6899999999999995,3.52,0.05,609271808,0,609271808,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,25,1,2.4526,3,5.39,0.56,5.949999999999999,3.67,0.05,614690816,0,614690816,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,26,1,2.5546,3,5.67,0.58,6.25,3.77,0.05,618561536,0,618561536,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,27,1,2.6566,3,6.0,0.6,6.6,3.82,0.05,622432256,0,622432256,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,28,1,2.7585,3,6.35,0.6,6.949999999999999,3.87,0.05,627851264,0,627851264,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,29,1,2.8605,3,6.71,0.61,7.32,3.92,0.05,634818560,0,634818560,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,30,1,2.9624,3,7.01,0.62,7.63,4.0,0.05,638689280,0,638689280,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,31,1,3.0651,3,7.34,0.63,7.97,4.09,0.05,646688768,0,646688768,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,32,1,3.167,3,7.66,0.64,8.3,4.17,0.05,653398016,0,653398016,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,33,1,3.2689,3,8.01,0.66,8.67,4.23,0.05,663203840,0,663203840,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,34,1,3.3709,3,8.28,0.67,8.95,4.34,0.05,671203328,0,671203328,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,35,1,3.4731,3,8.61,0.69,9.299999999999999,4.4,0.05,694169600,0,694169600,0,261,0,4296704,0,213,120,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,36,1,3.5757,3,8.91,0.71,9.620000000000001,4.5,0.05,696750080,0,696750080,0,263,0,4378624,0,213,124,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,37,1,3.6777,3,9.24,0.71,9.95,4.56,0.05,700485632,0,700485632,0,263,0,4378624,0,213,124,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,38,1,3.7797,3,9.56,0.72,10.280000000000001,4.65,0.05,702992384,0,702992384,4,263,69632,4378624,2,213,140,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,39,1,3.882,3,9.85,0.73,10.58,4.74,0.05,705314816,0,705314816,4,263,69632,4378624,2,213,140,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,40,1,3.9839,3,10.08,0.75,10.83,4.91,0.05,707891200,0,707891200,4,263,69632,4378624,2,213,140,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,41,1,4.0859,3,10.35,0.75,11.1,5.02,0.05,709955584,0,709955584,4,263,69632,4378624,2,213,140,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,42,1,4.1879,3,10.67,0.75,11.42,5.12,0.05,713822208,0,713822208,4,263,69632,4378624,2,213,140,0,10,0,956,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 20-1 50percent,1,43,1,4.2901,3,10.97,0.76,11.73,5.21,0.05,716660736,0,716660736,4,263,69632,4378624,2,213,140,0,10,0,956,0,0,0,0
