number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
31,1,3.0801,2,9.33,0.7,10.03,88.49,0.0,27575840768,4287385600,31863226368,0,0,0,6,1159,24576,6683648,0,22,140,9,16,734,1840,0,0,0,0
30,2,2.9802,2,9.23,0.73,9.96,85.14,0.0,27593228288,4287385600,31880609792,27062923264,4287381504,31350304768,4,1967,16384,10660864,0,46,136,13,26,1923,3857,0,0,0,0
30,3,2.9854,2,8.07,0.7,8.77,86.38,0.0,27551592448,4287385600,31838978048,27064655872,4287385600,31352041472,6,939,24576,6433792,0,13,144,13,20,2852,3648,0,0,0,0
141,4,14.4055,2,75.67,4.88,80.55,378.89,0.04,34234679296,4287373312,38522052608,27071025152,4287373312,31358398464,26,3786,106496,448530432,1,3861,532,66,77,11709,11959,0,0,0,0
