name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: track2 / joins / join 1-1 / join 1-1 100percent,5,48,1,4.7991,3,10.95,0.75,11.7,7.23,0.06,719163392,0,719163392,0,0,0,0,491,0,3321856,0,399,156,0,2,0,220,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 100percent,4,49,2,4.9006,3,11.48,0.71,12.19,7.15,0.08,721240064,0,721240064,463622144,0,463622144,3,496,77824,3350528,3,414,188,0,2,0,220,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 100percent,3,45,3,4.4951,3,10.32,0.72,11.04,6.79,0.07,698470400,0,698470400,462102528,0,462102528,0,447,0,3112960,0,333,160,0,2,0,220,0,0,0,0
rpt-sansa: track2 / joins / join 1-1 / join 1-1 100percent,5,255,4,25.9058,3,79.25,3.51,82.76,20.31,0.07,3299749888,0,3299749888,471777280,0,471777280,1,645,12288,6254592,1,553,240,2,4,108,1383,0,0,0,0
