number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
33,1,3.2896,2,10.29,0.8,11.09,93.94,0.0,28044550144,4284272640,32328822784,0,0,0,2,1157,8192,7263232,0,23,148,37,44,8634,5672,0,0,0,0
31,2,3.079,2,9.74,0.73,10.47,87.8,0.0,28047429632,4284272640,32331702272,27498045440,4284272640,31782318080,0,1636,0,8242176,0,37,96,69,74,17533,12763,0,0,0,0
30,3,2.9785,2,8.81,0.74,9.55,85.43,0.0,27994546176,4284272640,32278818816,27498496000,4284272640,31782768640,8,522,32768,4250624,0,5,160,36,46,7832,4818,0,0,0,0
533,4,55.986,2,1296.98,50.14,1347.12,438.71,1.05,61546008576,4284272640,65830281216,27496153088,4284272640,31780425728,114,18660,581632,7285017600,7,317782,3252,286,296,55468,54076,0,0,0,0
