number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1832,2,8.9,0.86,9.76,91.71,0.0,27573080064,4289421312,31862501376,0,0,0,4,1130,16384,7497728,0,19,156,46,57,10516,8831,0,0,0,0
31,2,3.0875,2,9.45,0.86,10.31,88.5,0.01,27594088448,4289417216,31883505664,27062505472,4289417216,31351922688,8,405,32768,3395584,0,4,140,43,42,9906,5837,0,0,0,0
29,3,2.8749,2,8.74,0.76,9.5,82.5,0.0,27553816576,4289417216,31843233792,27061719040,4289417216,31351136256,8,1720,32768,9697280,1,33,156,16,25,2022,3168,0,0,0,0
94,4,9.5618,2,45.51,3.41,48.92,256.36,0.04,31373107200,4289421312,35662528512,27061301248,4289421312,31350722560,3637,2201,471818240,15211520,176,47,2436,68,69,14265,10372,0,0,0,0
