name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,4,54,1,5.4187,3,12.91,0.84,13.75,7.71,0.08,716705792,0,716705792,0,0,0,3,498,102400,3428352,2,355,184,22,23,4688,6417,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,1,47,2,4.7108,3,10.49,0.76,11.25,7.39,0.07,687636480,0,687636480,446963712,0,446963712,0,491,0,3448832,0,382,164,7,7,666,654,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,5,55,3,5.5183,3,13.33,0.74,14.07,7.73,0.07,726986752,0,726986752,454492160,0,454492160,5,450,57344,3125248,4,369,176,2,4,108,654,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,3,55,4,5.5208,3,13.3,0.95,14.25,7.7,0.08,711471104,0,711471104,456859648,0,456859648,6,470,266240,3555328,5,384,188,19,20,2664,3893,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,1,694,5,70.7528,3,235.98,9.44,245.42,36.35,0.24,5159669760,0,5159669760,480407552,0,480407552,701,3677,43016192,225366016,1642,3534,1596,85,85,12894,19083,0,0,0,0
