name,run,index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,4,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,4,2,1,0.1042,3,0.09,0.04,0.13,0.28,0.01,481243136,0,481243136,0,65,0,696320,0,61,20,0,0,0,0,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,4,3,1,0.2067,3,0.17,0.13,0.30000000000000004,0.47,0.03,486371328,0,486371328,0,219,0,1691648,0,167,88,0,0,0,0,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,4,4,1,0.3086,3,0.23,0.2,0.43000000000000005,0.76,0.04,502448128,0,502448128,0,222,0,1703936,0,169,96,0,0,0,0,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,4,5,1,0.4126,3,0.27,0.23,0.5,1.06,0.04,491872256,0,491872256,0,236,0,1859584,0,177,112,0,1,0,90,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,4,6,1,0.5146,3,0.46,0.25,0.71,1.27,0.04,495235072,0,495235072,0,236,0,1859584,0,177,112,0,4,0,400,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,4,7,1,0.6173,3,0.57,0.27,0.84,1.53,0.04,500654080,0,500654080,0,236,0,1859584,0,177,112,0,4,0,400,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,4,8,1,0.7194,3,0.81,0.31,1.12,1.66,0.04,518201344,0,518201344,0,236,0,1859584,0,177,112,0,6,0,620,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,4,9,1,0.8221,3,1.09,0.34,1.4300000000000002,1.78,0.04,531619840,0,531619840,0,236,0,1859584,0,177,112,0,6,0,620,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 10,4,10,1,0.9241,3,1.42,0.35,1.77,1.83,0.04,534974464,0,534974464,0,236,0,1859584,0,177,112,0,7,0,706,0,0,0,0
