number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1864,2,9.57,0.82,10.39,91.34,0.0,27605286912,4284633088,31889920000,0,0,0,10,1331,40960,8652800,0,25,176,26,32,6782,3482,0,0,0,0
30,2,2.9807,2,9.16,0.73,9.89,85.28,0.0,27602714624,4284633088,31887347712,27071143936,4284633088,31355777024,4,332,16384,2792448,0,2,136,9,13,1230,1856,0,0,0,0
29,3,2.8774,2,7.47,0.81,8.28,83.19,0.01,27555840000,4284633088,31840473088,27075919872,4284633088,31360552960,4,940,16384,6350848,0,13,152,5,6,206,388,0,0,0,0
142,4,14.5135,2,78.22,4.68,82.9,380.59,0.01,33652289536,4284633088,37936922624,27077718016,4284633088,31362351104,3633,3303,471367680,491051008,173,3831,3076,159,186,40831,34124,0,0,0,0
