number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
30,1,2.9837,2,8.59,0.81,9.4,85.7,0.0,27567902720,4289413120,31857315840,0,0,0,4,1234,16384,8054784,0,20,176,2,10,70,884,0,0,0,0
30,2,2.9807,2,9.38,0.72,10.1,84.93,0.0,27604930560,4289413120,31894343680,27061432320,4289413120,31350845440,6,741,24576,5051392,0,12,152,35,35,6073,6402,0,0,0,0
31,3,3.0785,2,8.35,0.7,9.05,89.15,0.0,27540963328,4289413120,31830376448,27066195968,4289413120,31355609088,6,1789,24576,10115072,0,36,156,52,53,12409,9326,0,0,0,0
105,4,10.6952,2,57.03,3.49,60.52,281.19,0.0,30973587456,4289413120,35263000576,27068542976,4289413120,31357956096,24,3252,114688,115264512,1,762,352,50,60,14359,16882,0,0,0,0
