name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: track2 / records / 100K rows 20 columns,5,51,1,5.1061,3,11.65,0.85,12.5,7.69,0.09,743243776,0,743243776,0,0,0,19,566,262144,4943872,13,432,188,24,26,5175,5607,0,0,0,0
rpt-sansa: track2 / records / 100K rows 20 columns,1,50,2,5.005,3,11.83,0.83,12.66,7.3,0.06,717201408,0,717201408,474419200,0,474419200,26,498,446464,3067904,20,429,200,1,3,54,1007,0,0,0,0
rpt-sansa: track2 / records / 100K rows 20 columns,4,47,3,4.6935,3,10.92,0.66,11.58,6.92,0.05,724238336,0,724238336,484478976,0,484478976,10,413,266240,2744320,9,310,180,0,2,0,220,0,0,0,0
rpt-sansa: track2 / records / 100K rows 20 columns,4,359,4,36.4907,3,123.33,4.5,127.83,17.6,0.07,4116930560,0,4116930560,478560256,0,478560256,17,812,217088,7946240,13,721,308,92,77,14614,16722,0,0,0,0
