name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: track2 / records / 10M rows 20 columns,5,64,1,6.4399,3,12.28,0.91,13.19,11.21,1.21,764882944,0,764882944,0,0,0,3703,489,64745472,3125248,2245,381,4012,0,2,0,220,0,0,0,0
rpt-sansa: track2 / records / 10M rows 20 columns,5,53,2,5.3101,3,12.15,0.79,12.94,7.95,0.21,733020160,0,733020160,490909696,0,490909696,417,529,5386240,3432448,208,372,644,1,2,66,220,0,0,0,0
rpt-sansa: track2 / records / 10M rows 20 columns,3,47,3,4.697,3,10.77,0.86,11.63,7.02,0.13,729178112,0,729178112,480468992,0,480468992,136,1240,2469888,48046080,88,2980,384,0,2,0,220,0,0,0,0
rpt-sansa: track2 / records / 10M rows 20 columns,4,17389,4,1774.2791,3,6659.37,296.36,6955.73,99.6,27.23,5124022272,0,5124022272,492675072,0,492675072,209361,260151,11642335232,18601558016,537593,547029,187592,1485,1221,234868,326315,0,0,0,0
