name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 1,3,54,1,5.411,3,12.6,0.9,13.5,7.81,0.09,722419712,0,722419712,0,0,0,12,587,212992,6815744,7,520,244,34,36,5692,10348,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 1,4,47,2,4.697,3,11.02,0.76,11.78,6.67,0.1,698646528,0,698646528,462544896,0,462544896,11,518,327680,6139904,8,596,216,0,2,0,220,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 1,5,55,3,5.5163,3,13.17,0.99,14.16,7.61,0.15,720404480,0,720404480,463396864,0,463396864,9,1040,311296,25198592,8,727,284,1,3,54,1007,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 1,3,55,4,5.5177,3,13.41,0.84,14.25,7.55,0.08,726286336,0,726286336,471130112,0,471130112,6,483,245760,3551232,7,375,180,34,40,5786,9201,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / scale 1,5,359,5,36.5623,3,114.93,4.76,119.69,25.98,0.09,2333085696,0,2333085696,475512832,0,475512832,6,683,233472,13950976,7,638,312,30,28,4472,6561,0,0,0,0
