number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1841,2,8.89,0.86,9.75,91.6,0.0,27604860928,4284620800,31889481728,0,0,0,2,2372,8192,12789760,0,52,156,48,59,12210,8359,0,0,0,0
31,2,3.0825,2,9.48,0.76,10.24,87.98,0.0,27636191232,4284620800,31920812032,27069542400,4284620800,31354163200,4,362,24576,3011584,0,4,140,26,34,4829,5479,0,0,0,0
30,3,2.9794,2,8.82,0.7,9.52,85.45,0.0,27591479296,4284620800,31876100096,27078246400,4284620800,31362867200,14,1912,196608,11038720,1,39,204,15,28,1986,3262,0,0,0,0
189,4,19.2735,2,49.09,3.54,52.63,562.69,0.02,32275488768,4284620800,36560109568,27068252160,4284620800,31352872960,404,3588,43737088,316787712,15,2208,1192,201,233,40794,38111,0,0,0,0
