number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1839,2,8.77,1.0,9.77,91.84,0.0,27572973568,4287397888,31860371456,0,0,0,10,1256,40960,8016896,0,22,172,48,55,12292,8513,0,0,0,0
31,2,3.0819,2,9.06,0.66,9.72,88.62,0.0,27596967936,4287397888,31884365824,27060219904,4287397888,31347617792,0,488,0,3060736,0,9,96,2,8,242,988,0,0,0,0
29,3,2.878,2,8.76,0.62,9.38,82.76,0.0,27548442624,4287397888,31835840512,27065368576,4287397888,31352766464,4,1844,16384,9713664,0,45,124,9,14,2566,2334,0,0,0,0
103,4,10.4948,2,54.87,3.23,58.1,276.46,0.0,31452872704,4287397888,35740270592,27066482688,4287397888,31353880576,18,2607,73728,80658432,0,222,348,112,118,16009,20551,0,0,0,0
