number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1872,2,8.96,0.74,9.7,92.02,0.04,27565834240,4289720320,31855554560,0,0,0,54,1103,1646592,7161856,3,19,232,36,43,8609,5917,0,0,0,0
30,2,2.9829,2,9.01,0.68,9.69,85.27,0.0,27588464640,4289720320,31878184960,27056287744,4289720320,31346008064,48,1521,1245184,8989696,2,35,204,15,13,4224,3144,0,0,0,0
29,3,2.8783,2,8.33,0.76,9.09,82.8,0.0,27495571456,4289720320,31785291776,27056672768,4289720320,31346393088,28,769,630784,5578752,1,10,188,21,32,4533,5347,0,0,0,0
93,4,9.4544,2,43.77,3.02,46.79,255.07,0.01,31029514240,4289720320,35319234560,27057614848,4289720320,31347335168,24,2353,368640,15962112,2,42,316,54,80,9827,11926,0,0,0,0
