name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: track2 / joins / join N-M / join 5-5 100percent,2,49,1,4.901,3,11.25,0.83,12.08,7.29,0.09,722837504,0,722837504,0,0,0,57,509,1187840,3325952,32,420,224,0,2,0,220,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 5-5 100percent,5,50,2,5.0014,3,11.53,0.82,12.35,7.44,0.08,728936448,0,728936448,473354240,0,473354240,0,527,0,3395584,0,436,164,8,8,1207,1777,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 5-5 100percent,4,45,3,4.4918,3,10.13,0.82,10.95,6.83,0.06,723763200,0,723763200,477597696,0,477597696,0,466,0,3158016,0,357,164,0,2,0,220,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 5-5 100percent,5,329,4,33.4627,3,107.44,4.49,111.93,21.48,0.07,4572483584,0,4572483584,478044160,0,478044160,0,678,0,7274496,0,524,256,11,15,3067,3417,0,0,0,0
