name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / heterogeneity nested,2,57,1,5.7338,3,13.77,0.9,14.67,8.07,0.08,725356544,0,725356544,0,0,0,17,469,286720,3203072,12,383,196,0,2,0,220,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / heterogeneity nested,1,52,2,5.2126,3,11.69,1.09,12.78,7.72,0.12,684544000,0,684544000,449060864,0,449060864,97,1069,1196032,52428800,68,2325,484,9,10,1664,2441,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / heterogeneity nested,2,49,3,4.9081,3,11.54,0.87,12.41,6.98,0.07,691306496,0,691306496,453214208,0,453214208,9,492,176128,6172672,7,415,196,1,3,54,596,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / heterogeneity nested,4,48,4,4.8059,3,11.23,0.74,11.97,7.03,0.08,702947328,0,702947328,458113024,0,458113024,2,467,32768,4960256,2,359,192,1,3,54,596,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / heterogeneity nested,3,73,5,7.3613,3,17.13,1.09,18.22,10.89,0.07,755257344,0,755257344,446898176,0,446898176,6,462,180224,3248128,5,371,160,1,3,54,1007,0,0,0,0
