number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1879,2,9.43,0.81,10.24,91.37,0.0,28720885760,3162693632,31883579392,0,0,0,0,1893,0,12193792,0,33,216,33,39,9017,6169,0,0,0,0
31,2,3.0852,2,9.79,0.81,10.6,88.07,0.0,28716429312,3162693632,31879122944,28177883136,3162693632,31340576768,2,423,8192,2842624,0,6,108,11,13,2618,2838,0,0,0,0
29,3,2.8759,2,8.48,0.65,9.13,82.32,0.0,28678250496,3162693632,31840944128,28178726912,3162693632,31341420544,2,768,98304,5591040,0,13,164,19,25,4511,5257,0,0,0,0
112,4,11.4631,2,131.41,6.38,137.79,228.11,0.07,36275970048,3162693632,39438663680,28175994880,3162693632,31338688512,2,3894,8192,628667392,0,6840,404,42,42,7601,7241,0,0,0,0
