number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
31,1,3.0772,2,9.64,0.74,10.38,87.65,0.0,28720345088,3162693632,31883038720,0,0,0,0,1977,0,12753920,0,34,232,8,13,1170,1856,0,0,0,0
30,2,2.9778,2,9.07,0.65,9.72,85.07,0.0,28711571456,3162693632,31874265088,28172001280,3162693632,31334694912,2,268,8192,2103296,0,4,108,1,14,98,1044,0,0,0,0
31,3,3.0807,2,8.28,0.73,9.01,88.91,0.0,28661260288,3162693632,31823953920,28173701120,3162693632,31336394752,0,1912,0,12079104,0,42,184,17,26,1750,2714,0,0,0,0
98,4,10.0066,2,105.75,4.16,109.91,208.91,0.0,32122482688,3162693632,35285176320,28181659648,3162693632,31344353280,2,1902,8192,14128128,0,31,244,74,90,15043,11930,0,0,0,0
