number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
33,1,3.2845,2,12.19,1.22,13.41,91.23,0.03,30248357888,3179294720,33427652608,0,0,0,776,1230,16662528,7599104,35,22,528,15,22,2779,3779,0,0,0,0
29,2,2.874,2,8.26,0.73,8.99,82.72,0.0,28650745856,3158417408,31809163264,28190404608,3158417408,31348822016,0,2323,0,14672896,0,53,176,17,21,3376,3519,0,0,0,0
32,3,3.1854,2,10.48,0.8,11.28,90.15,0.0,28732989440,3179294720,31912284160,28159016960,3179294720,31338311680,0,1124,0,6953984,0,29,104,11,7,2290,1088,0,0,0,0
33,4,3.2862,2,9.92,0.91,10.83,94.05,0.0,28698628096,3179294720,31877922816,28157243392,3179294720,31336538112,2,1085,98304,8876032,0,18,212,21,30,4370,6145,0,0,0,0
755,5,79.1118,2,1630.65,53.82,1684.47,826.64,14.39,62675918848,3179294720,65842409472,28167585792,3158417408,31346880512,1001,83791,14548992,44443846656,114,2391195,14132,661,731,141935,133713,0,0,0,0
