number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.184,2,9.04,0.86,9.9,91.65,0.02,27581460480,4288880640,31870341120,0,0,0,306,2272,10076160,13195264,15,47,268,46,45,10752,6485,0,0,0,0
31,2,3.0844,2,9.44,0.83,10.27,88.18,0.0,27604365312,4288880640,31893245952,27062050816,4288880640,31350931456,2,575,8192,4060160,1,6,148,32,37,5109,6394,0,0,0,0
29,3,2.879,2,8.37,0.75,9.12,82.95,0.0,27542192128,4288880640,31831072768,27067113472,4288880640,31355994112,4,2021,16384,10916864,0,39,128,15,20,2770,3489,0,0,0,0
103,4,10.4927,2,55.4,3.53,58.93,276.3,0.0,31867359232,4288880640,36156235776,27069259776,4288876544,31358136320,14,2585,57344,80567296,0,183,320,105,104,24628,18720,0,0,0,0
