number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1818,2,8.96,0.8,9.76,91.7,0.0,27580375040,4284620800,31864995840,0,0,0,6,2595,24576,14590976,1,50,204,32,35,8221,4677,0,0,0,0
30,2,2.9855,2,9.26,0.69,9.95,85.52,0.0,27599114240,4284620800,31883735040,27073994752,4284620800,31358615552,8,807,172032,5168128,1,13,124,2,2,126,220,0,0,0,0
29,3,2.8835,2,7.93,0.68,8.61,83.24,0.0,27545010176,4284620800,31829630976,27069743104,4284620800,31354363904,6,1777,24576,10038272,0,42,156,14,16,3108,3342,0,0,0,0
135,4,13.7866,2,71.41,4.7,76.11,363.91,0.02,34089078784,4284620800,38373699584,27078127616,4284620800,31362748416,18,2894,73728,31889408,1,63,440,64,65,15027,14830,0,0,0,0
