index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
1,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.1036,2,0.08,0.1,0.18,3.12,0.0,28217147392,3158679552,31375826944,0,942,0,5211136,0,20,40,3,4,229,307,0,0,0,0
3,1,0.2059,2,0.08,0.11,0.19,6.37,0.0,28221513728,3158679552,31380193280,0,942,0,5211136,0,20,40,16,21,5622,2323,0,0,0,0
4,1,0.3086,2,0.34,0.21,0.55,9.43,0.0,28223602688,3158679552,31382282240,0,945,0,5223424,0,20,48,19,23,5906,2650,0,0,0,0
5,1,0.4118,2,0.35,0.24,0.59,12.66,0.0,28202201088,3158679552,31360880640,0,1014,0,5814272,0,20,72,20,29,5980,3190,0,0,0,0
6,1,0.5147,2,0.52,0.29,0.81,15.73,0.0,28224090112,3158679552,31382769664,0,1014,0,5814272,0,20,72,20,30,5980,3256,0,0,0,0
7,1,0.6175,2,0.7,0.29,0.99,18.81,0.0,28239998976,3158679552,31398678528,0,1014,0,5814272,0,20,72,20,30,5980,3256,0,0,0,0
8,1,0.7201,2,1.01,0.31,1.32,21.74,0.0,28284219392,3158679552,31442898944,0,1014,0,5814272,0,20,72,20,32,5980,3436,0,0,0,0
9,1,0.823,2,1.61,0.34,1.9500000000000002,24.4,0.0,28346707968,3158679552,31505387520,0,1018,0,5823488,0,20,80,20,32,5980,3436,0,0,0,0
10,1,0.9255,2,2.0,0.4,2.4,27.19,0.0,28391137280,3158679552,31549816832,0,1018,0,5823488,0,20,80,20,32,5980,3436,0,0,0,0
11,1,1.0286,2,2.48,0.44,2.92,29.95,0.0,28397137920,3158679552,31555817472,0,1018,0,5823488,0,20,80,20,32,5980,3436,0,0,0,0
12,1,1.1317,2,2.76,0.45,3.21,32.93,0.0,28399685632,3158679552,31558365184,0,1018,0,5823488,0,20,80,20,32,5980,3436,0,0,0,0
13,1,1.2345,2,3.02,0.5,3.52,35.93,0.0,28420845568,3158679552,31579525120,0,1018,0,5823488,0,20,80,20,33,5980,3502,0,0,0,0
14,1,1.3371,2,3.44,0.5,3.94,38.79,0.0,28427628544,3158679552,31586308096,0,1018,0,5823488,0,20,80,20,35,5980,3722,0,0,0,0
15,1,1.4397,2,3.64,0.52,4.16,41.88,0.0,28431015936,3158679552,31589695488,0,1018,0,5823488,0,20,80,20,36,5980,3796,0,0,0,0
16,1,1.5424,2,4.08,0.57,4.65,44.76,0.0,28482756608,3158679552,31641436160,0,1048,0,6119424,0,20,88,20,36,5980,3796,0,0,0,0
17,1,1.6448,2,4.56,0.6,5.159999999999999,47.53,0.0,28488658944,3158679552,31647338496,0,1115,0,6779904,0,21,96,28,44,7032,4862,0,0,0,0
18,1,1.7473,2,5.12,0.61,5.73,50.22,0.0,28494331904,3158679552,31653011456,0,1115,0,6779904,0,21,96,30,46,7179,5035,0,0,0,0
