number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1819,2,9.13,0.7,9.83,91.54,0.0,27591430144,4284620800,31876050944,0,0,0,2,1877,8192,10561536,0,39,188,18,22,5785,2289,0,0,0,0
31,2,3.0841,2,9.41,0.71,10.12,88.39,0.0,27615760384,4284620800,31900381184,27072270336,4284620800,31356891136,4,437,16384,3784704,1,4,156,28,33,5061,5977,0,0,0,0
30,3,2.9783,2,8.74,0.72,9.46,85.35,0.0,27569623040,4284620800,31854243840,27074228224,4284620800,31358849024,6,1728,24576,9473024,0,38,148,13,18,1376,2090,0,0,0,0
101,4,10.3197,2,92.49,5.51,98.0,230.98,0.0,33936683008,4284620800,38221303808,27071746048,4284620800,31356366848,8,3318,32768,336661504,0,6244,356,57,72,11660,13201,0,0,0,0
