number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1831,2,9.15,0.84,9.99,91.45,0.0,27600592896,4284366848,31884959744,0,0,0,6,1337,24576,8737792,0,23,184,28,39,7078,4376,0,0,0,0
31,2,3.0832,2,9.55,0.91,10.46,87.76,0.0,27614781440,4284366848,31899148288,27074605056,4284366848,31358971904,6,1830,24576,10309632,1,41,136,17,19,4269,4489,0,0,0,0
30,3,2.979,2,8.44,0.77,9.21,86.0,0.0,27564388352,4284366848,31848755200,27071508480,4284366848,31355875328,0,662,0,4428800,0,10,128,4,2,1300,220,0,0,0,0
261,4,26.9392,2,335.25,20.4,355.65,503.26,0.2,53615341568,4284366848,57899708416,27076812800,4284366848,31361179648,26,9579,106496,3875253248,2,137532,1416,145,149,25344,27217,0,0,0,0
