name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: track2 / empty-values / 0percent,2,57,1,5.7304,3,13.7,1.32,15.02,7.61,0.12,784707584,0,784707584,0,0,0,0,1495,0,61833216,0,1088,300,0,2,0,220,0,0,0,0
rpt-sansa: track2 / empty-values / 0percent,1,55,2,5.5297,3,13.08,0.99,14.07,7.66,0.09,777596928,0,777596928,518594560,0,518594560,3,692,94208,17829888,2,508,228,0,3,0,294,0,0,0,0
rpt-sansa: track2 / empty-values / 0percent,2,52,3,5.2217,3,11.77,0.77,12.54,8.05,0.06,757039104,0,757039104,515399680,0,515399680,0,395,0,3051520,0,321,164,1,3,54,597,0,0,0,0
rpt-sansa: track2 / empty-values / 0percent,5,394,4,40.1832,3,136.08,5.36,141.44,18.48,0.12,3484241920,0,3484241920,512401408,0,512401408,5,1203,69632,59269120,4,1117,508,2,4,108,1384,0,0,0,0
