number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
31,1,3.0838,2,9.0,0.75,9.75,88.44,0.03,27588763648,4289413120,31878176768,0,0,0,6,1379,24576,9011200,0,23,208,14,22,1658,2824,0,0,0,0
30,2,2.9794,2,9.11,0.66,9.77,85.39,0.0,27599511552,4289413120,31888924672,27059122176,4289413120,31348535296,8,137,163840,916480,0,2,92,10,15,1910,2114,0,0,0,0
29,3,2.8771,2,7.9,0.77,8.67,82.98,0.0,27552530432,4289413120,31841943552,27065114624,4289413120,31354527744,6,2009,24576,11101184,1,46,168,24,23,4751,4803,0,0,0,0
101,4,10.2863,2,53.4,3.52,56.92,270.97,0.01,30959570944,4289413120,35248984064,27063799808,4289413120,31353212928,12,2558,49152,16264192,1,52,316,70,89,13680,15444,0,0,0,0
