number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1852,2,9.09,0.91,10.0,91.67,0.0,27587637248,4287373312,31875010560,0,0,0,18,1370,188416,8767488,0,23,224,33,37,9566,5358,0,0,0,0
31,2,3.0773,2,9.74,0.89,10.63,87.86,0.01,27601924096,4287373312,31889297408,27064786944,4287373312,31352160256,8,2230,32768,12688384,0,46,180,13,13,2339,2433,0,0,0,0
29,3,2.8761,2,8.42,0.75,9.17,82.7,0.0,27557892096,4287373312,31845265408,27067858944,4287373312,31355232256,0,263,0,2043904,0,3,96,59,69,16889,12721,0,0,0,0
109,4,11.1133,2,58.94,3.62,62.56,292.08,0.01,31222366208,4287373312,35509739520,27068178432,4287373312,31355551744,14,3520,57344,391585792,1,5465,440,74,73,12585,12905,0,0,0,0
