name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: track2 / joins / join N-1 / join 10-1 0percent,1,49,1,4.9024,3,10.98,0.73,11.71,7.64,0.08,707690496,0,707690496,0,0,0,3,683,32768,14028800,2,629,220,12,15,3174,3026,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 10-1 0percent,2,48,2,4.7992,3,11.37,0.71,12.08,6.87,0.07,729997312,0,729997312,472055808,0,472055808,0,492,0,3055616,0,377,144,1,4,54,1081,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 10-1 0percent,5,46,3,4.5937,3,10.08,0.84,10.92,7.21,0.08,691339264,0,691339264,453267456,0,453267456,0,473,0,3153920,0,398,180,0,2,0,220,0,0,0,0
rpt-sansa: track2 / joins / join N-1 / join 10-1 0percent,5,203,4,20.613,3,62.63,3.3,65.93,16.27,0.08,3316486144,0,3316486144,468041728,0,468041728,0,604,0,5689344,0,498,216,2,8,128,1377,0,0,0,0
