number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
31,1,3.0858,2,8.83,0.72,9.55,88.86,0.0,27584532480,4284366848,31868899328,0,0,0,6,1498,24576,8825856,1,29,152,58,74,16762,12874,0,0,0,0
30,2,2.9783,2,9.13,0.77,9.9,85.23,0.0,28032892928,4284284928,32317177856,27496652800,4284284928,31780937728,2,1352,8192,6546432,0,32,84,7,20,786,2524,0,0,0,0
29,3,2.8774,2,8.05,0.82,8.87,83.06,0.0,27884974080,4284284928,32169259008,27500568576,4284284928,31784853504,0,271,0,2143232,0,3,96,3,8,302,988,0,0,0,0
129,4,13.1417,2,39.55,2.54,42.09,378.06,0.0,30815760384,4284272640,35100033024,27493715968,4284272640,31777988608,16,3146,65536,55754752,0,140,428,82,89,21702,19998,0,0,0,0
