number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
31,1,3.0817,2,9.62,0.72,10.34,88.14,0.01,27573714944,4289159168,31862870016,0,0,0,10,1440,40960,9292800,0,25,200,11,7,2294,1088,0,0,0,0
31,2,3.0872,2,9.4,0.78,10.18,88.53,0.0,27589283840,4289150976,31878434816,27059593216,4289150976,31348744192,0,142,0,960512,0,2,80,12,18,2546,3320,0,0,0,0
30,3,2.9778,2,8.26,0.65,8.91,86.13,0.0,27541573632,4289155072,31830728704,27061088256,4289155072,31350243328,0,611,0,3958784,0,10,128,9,14,506,964,0,0,0,0
102,4,10.3797,2,54.18,3.47,57.65,273.61,0.01,31912095744,4289155072,36201246720,27064500224,4289150976,31353651200,184,2831,8921088,81731584,10,215,380,150,167,25019,22917,0,0,0,0
