name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / heterogeneity tabular,5,70,1,7.0528,3,13.45,1.2,14.65,11.95,1.4,700125184,0,700125184,0,0,0,4877,989,95494144,45150208,1970,2109,4528,1,5,42,482,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / heterogeneity tabular,3,48,2,4.8003,3,10.74,0.78,11.52,7.34,0.08,689352704,0,689352704,449994752,0,449994752,46,471,987136,3387392,33,363,200,1,3,54,1007,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / heterogeneity tabular,5,56,3,5.6189,3,13.84,0.75,14.59,7.45,0.15,710565888,0,710565888,453730304,0,453730304,395,451,4337664,3133440,155,441,580,0,2,0,220,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / heterogeneity tabular,2,55,4,5.5186,3,12.92,0.93,13.85,7.95,0.1,705511424,0,705511424,449089536,0,449089536,75,448,958464,3407872,35,361,272,0,2,0,220,0,0,0,0
rpt-sansa: Virtuoso: track2 / gtfs-madrid-bench / heterogeneity tabular,2,4079,5,416.2989,3,1501.02,73.26,1574.28,82.32,5.44,5274943488,0,5274943488,459538432,0,459538432,56320,106825,1947299840,6109794304,153343,176916,33648,117,122,20615,34496,0,0,0,0
