number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1845,2,9.28,0.77,10.05,91.55,0.0,28722774016,3162693632,31885467648,0,0,0,0,1380,0,8653824,0,24,200,31,30,9999,5167,0,0,0,0
31,2,3.0808,2,9.16,0.88,10.04,88.21,0.01,28715143168,3162693632,31877836800,28176060416,3162693632,31338754048,0,1334,0,9136128,0,27,160,13,23,1050,2362,0,0,0,0
32,3,3.1823,2,10.09,0.7,10.79,90.83,0.02,28719644672,3162693632,31882338304,28173615104,3162693632,31336308736,0,377,0,2994176,0,4,136,44,59,9032,10781,0,0,0,0
30,4,2.9795,2,8.52,0.66,9.18,85.94,0.0,28678467584,3162693632,31841161216,28178157568,3162693632,31340851200,0,2026,0,12953600,0,48,160,23,32,4006,5238,0,0,0,0
110,5,11.2558,2,124.28,6.31,130.59,227.03,0.03,36315115520,3162693632,39477809152,28179861504,3162693632,31342555136,0,3426,0,683248640,0,11475,440,44,65,7349,9147,0,0,0,0
