index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
1,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.1039,2,0.11,0.08,0.19,3.13,0.0,28202037248,3162693632,31364730880,0,1023,0,5744640,0,20,48,0,0,0,0,0,0,0,0
3,1,0.2062,2,0.13,0.09,0.22,6.37,0.0,28206317568,3162693632,31369011200,0,1023,0,5744640,0,20,48,13,15,5425,1624,0,0,0,0
4,1,0.3091,2,0.27,0.14,0.41000000000000003,9.46,0.0,28208414720,3162693632,31371108352,0,1026,0,5756928,0,20,56,15,17,5643,1951,0,0,0,0
5,1,0.4119,2,0.3,0.15,0.44999999999999996,12.68,0.0,28187017216,3162693632,31349710848,0,1093,0,6323200,0,22,88,15,21,5643,2351,0,0,0,0
6,1,0.515,2,0.61,0.2,0.81,15.66,0.0,28216324096,3162693632,31379017728,0,1093,0,6323200,0,22,88,15,21,5643,2351,0,0,0,0
7,1,0.6173,2,0.79,0.23,1.02,18.69,0.0,28233424896,3162693632,31396118528,0,1093,0,6323200,0,22,88,15,21,5643,2351,0,0,0,0
8,1,0.7201,2,1.14,0.26,1.4,21.55,0.0,28281774080,3162693632,31444467712,0,1097,0,6332416,0,22,96,15,22,5643,2441,0,0,0,0
9,1,0.8231,2,1.72,0.3,2.02,24.28,0.0,28341657600,3162693632,31504351232,0,1097,0,6332416,0,22,96,15,22,5643,2441,0,0,0,0
10,1,0.9257,2,2.22,0.35,2.5700000000000003,27.08,0.0,28372709376,3162693632,31535403008,0,1097,0,6332416,0,22,96,15,22,5643,2441,0,0,0,0
11,1,1.0281,2,2.67,0.36,3.03,29.86,0.0,28377718784,3162693632,31540412416,0,1097,0,6332416,0,22,96,15,22,5643,2441,0,0,0,0
12,1,1.1308,2,2.89,0.37,3.2600000000000002,32.88,0.0,28382662656,3162693632,31545356288,0,1097,0,6332416,0,22,96,15,22,5643,2441,0,0,0,0
13,1,1.233,2,3.14,0.38,3.52,35.78,0.0,28403343360,3162693632,31566036992,0,1097,0,6332416,0,22,96,15,24,5643,2661,0,0,0,0
14,1,1.3358,2,3.45,0.39,3.8400000000000003,38.72,0.0,28410310656,3162693632,31573004288,0,1097,0,6332416,0,22,96,19,24,6943,2661,0,0,0,0
15,1,1.4383,2,3.63,0.42,4.05,41.8,0.0,28416618496,3162693632,31579312128,0,1097,0,6332416,0,22,96,19,25,6943,2751,0,0,0,0
16,1,1.5406,2,4.03,0.45,4.48,44.68,0.0,28462014464,3162693632,31624708096,0,1097,0,6332416,0,22,96,19,25,6943,2751,0,0,0,0
17,1,1.6433,2,4.5,0.47,4.97,47.46,0.0,28471828480,3162693632,31634522112,0,1097,0,6332416,0,22,96,19,25,6943,2751,0,0,0,0
18,1,1.7459,2,5.05,0.48,5.529999999999999,50.19,0.0,28474150912,3162693632,31636844544,0,1097,0,6332416,0,22,96,19,25,6943,2751,0,0,0,0
19,1,1.8485,2,5.63,0.49,6.12,52.85,0.0,28483297280,3162693632,31645990912,0,1097,0,6332416,0,22,96,19,25,6943,2751,0,0,0,0
20,1,1.9513,2,5.95,0.53,6.48,55.71,0.0,28497055744,3162693632,31659749376,0,1132,0,6689792,0,22,104,19,25,6943,2751,0,0,0,0
21,1,2.0544,2,6.35,0.55,6.8999999999999995,58.59,0.0,28504043520,3162693632,31666737152,0,1258,0,7823360,0,22,136,24,30,7811,3619,0,0,0,0
22,1,2.1567,2,6.9,0.6,7.5,61.35,0.0,28566634496,3162693632,31729328128,0,1315,0,8303616,0,23,160,24,30,7811,3619,0,0,0,0
23,1,2.2591,2,7.26,0.6,7.859999999999999,64.23,0.0,28594630656,3162693632,31757324288,0,1315,0,8303616,0,23,160,24,30,7811,3619,0,0,0,0
24,1,2.362,2,7.68,0.64,8.32,67.09,0.0,28617850880,3162693632,31780544512,0,1315,0,8303616,0,23,160,24,30,7811,3619,0,0,0,0
25,1,2.4657,2,8.19,0.65,8.84,69.87,0.0,28644986880,3162693632,31807680512,0,1315,0,8303616,0,23,160,24,30,7811,3619,0,0,0,0
26,1,2.5681,2,8.43,0.66,9.09,72.85,0.0,28671295488,3162693632,31833989120,0,1315,0,8303616,0,23,160,24,30,7811,3619,0,0,0,0
27,1,2.6709,2,9.07,0.68,9.75,75.5,0.0,28707205120,3162693632,31869898752,0,1319,0,8312832,0,23,168,24,30,7811,3619,0,0,0,0
28,1,2.7748,2,9.25,0.69,9.94,78.62,0.0,28721946624,3162693632,31884640256,0,1319,0,8312832,0,23,168,24,30,7811,3619,0,0,0,0
29,1,2.8772,2,9.25,0.7,9.95,81.88,0.0,28722774016,3162693632,31885467648,0,1319,0,8312832,0,23,168,31,36,9999,5747,0,0,0,0
30,1,2.9793,2,9.25,0.71,9.96,85.13,0.0,28722774016,3162693632,31885467648,0,1319,0,8312832,0,23,168,31,36,9999,5747,0,0,0,0
31,1,3.0814,2,9.26,0.75,10.01,88.32,0.0,28176195584,3162693632,31338889216,0,1326,0,8420352,0,23,176,31,36,9999,5747,0,0,0,0
32,1,3.1845,2,9.28,0.77,10.049999999999999,91.55,0.0,28178108416,3162693632,31340802048,0,1380,0,8653824,0,24,200,31,30,9999,5167,0,0,0,0
33,2,3.2874,2,9.37,0.82,10.19,94.62,0.0,28181635072,3162693632,31344328704,0,2375,0,14700544,0,42,248,32,31,10065,5389,0,0,0,0
34,2,3.3916,2,9.58,0.9,10.48,97.73,0.0,28227530752,3162693632,31390224384,0,2446,0,15044608,0,43,264,32,31,10065,5389,0,0,0,0
35,2,3.4947,2,9.69,0.93,10.62,100.9,0.0,28207689728,3162693632,31370383360,0,2449,0,15056896,0,43,272,32,31,10065,5389,0,0,0,0
36,2,3.5975,2,9.92,0.98,10.9,103.9,0.0,28214411264,3162693632,31377104896,0,2523,0,15695872,0,44,296,32,33,10065,5569,0,0,0,0
37,2,3.6998,2,10.03,1.02,11.049999999999999,107.01,0.0,28230709248,3162693632,31393402880,0,2525,0,15696896,0,44,304,35,36,10249,5767,0,0,0,0
38,2,3.8026,2,10.24,1.07,11.31,109.99,0.01,28247384064,3162693632,31410077696,0,2634,0,16760832,0,45,320,35,37,10249,5857,0,0,0,0
39,2,3.9049,2,10.69,1.1,11.79,112.75,0.01,28291842048,3162693632,31454535680,0,2634,0,16760832,0,45,320,35,37,10249,5857,0,0,0,0
40,2,4.0079,2,11.09,1.13,12.219999999999999,115.58,0.01,28346638336,3162693632,31509331968,0,2638,0,16770048,0,45,328,35,37,10249,5857,0,0,0,0
41,2,4.1103,2,11.44,1.24,12.68,118.37,0.01,28371681280,3162693632,31534374912,0,2638,0,16770048,0,45,328,35,37,10249,5857,0,0,0,0
42,2,4.2127,2,11.81,1.26,13.07,121.21,0.01,28378112000,3162693632,31540805632,0,2638,0,16770048,0,45,328,35,39,10249,6077,0,0,0,0
43,2,4.3151,2,12.09,1.28,13.37,124.18,0.01,28386861056,3162693632,31549554688,0,2638,0,16770048,0,45,328,36,40,10309,6167,0,0,0,0
44,2,4.4175,2,12.57,1.32,13.89,126.94,0.01,28406239232,3162693632,31568932864,0,2694,0,17283072,0,45,336,36,40,10309,6167,0,0,0,0
45,2,4.5202,2,12.8,1.34,14.14,129.96,0.01,28414296064,3162693632,31576989696,0,2694,0,17283072,0,45,336,36,40,10309,6167,0,0,0,0
46,2,4.6226,2,13.09,1.38,14.469999999999999,132.94,0.01,28452356096,3162693632,31615049728,0,2698,0,17292288,0,45,344,36,40,10309,6167,0,0,0,0
47,2,4.725,2,13.46,1.38,14.84,135.86,0.01,28464259072,3162693632,31626952704,0,2698,0,17292288,0,45,344,36,41,10309,6233,0,0,0,0
48,2,4.8277,2,14.01,1.42,15.43,138.57,0.01,28477677568,3162693632,31640371200,0,2698,0,17292288,0,45,344,36,41,10309,6233,0,0,0,0
49,2,4.9302,2,14.54,1.43,15.969999999999999,141.32,0.01,28479524864,3162693632,31642218496,0,2698,0,17292288,0,45,344,38,43,10441,6365,0,0,0,0
50,2,5.0329,2,15.22,1.44,16.66,143.96,0.01,28489428992,3162693632,31652122624,0,2698,0,17292288,0,45,344,39,43,10501,6365,0,0,0,0
51,2,5.1358,2,15.53,1.45,16.98,146.88,0.01,28495364096,3162693632,31658057728,0,2698,0,17292288,0,45,344,40,46,10567,6651,0,0,0,0
52,2,5.2381,2,15.87,1.46,17.33,149.8,0.01,28502708224,3162693632,31665401856,0,3539,0,22392832,0,67,352,42,52,10813,7431,0,0,0,0
53,2,5.3409,2,16.13,1.5,17.63,152.76,0.01,28577800192,3162693632,31740493824,0,3539,0,22392832,0,67,352,45,58,11115,8199,0,0,0,0
54,2,5.4434,2,16.6,1.5,18.1,155.57,0.01,28601282560,3162693632,31763976192,0,3541,0,22393856,0,67,360,45,58,11115,8199,0,0,0,0
55,2,5.5461,2,17.02,1.53,18.55,158.42,0.01,28628119552,3162693632,31790813184,0,3541,0,22393856,0,67,360,45,58,11115,8199,0,0,0,0
56,2,5.6486,2,17.37,1.56,18.93,161.31,0.01,28652683264,3162693632,31815376896,0,3541,0,22393856,0,67,360,45,58,11115,8199,0,0,0,0
57,2,5.7512,2,17.69,1.57,19.26,164.24,0.01,28675153920,3162693632,31837847552,0,3541,0,22393856,0,67,360,45,58,11115,8199,0,0,0,0
58,2,5.8544,2,18.32,1.59,19.91,166.8,0.01,28711845888,3162693632,31874539520,0,3541,0,22393856,0,67,360,45,58,11115,8199,0,0,0,0
59,2,5.957,2,18.33,1.6,19.93,170.07,0.01,28713119744,3162693632,31875813376,0,3541,0,22393856,0,67,360,45,59,11115,8265,0,0,0,0
60,2,6.0597,2,18.33,1.62,19.95,173.32,0.01,28714151936,3162693632,31876845568,0,3541,0,22393856,0,67,360,45,59,11115,8265,0,0,0,0
61,2,6.1624,2,18.33,1.63,19.959999999999997,176.58,0.01,28715143168,3162693632,31877836800,0,3541,0,22393856,0,67,360,45,60,11115,8331,0,0,0,0
62,2,6.2651,2,18.47,1.68,20.15,179.68,0.01,28180979712,3162693632,31343673344,0,3628,0,23250944,0,69,392,45,60,11115,8331,0,0,0,0
63,2,6.3682,2,18.53,1.7,20.23,182.83,0.01,28176060416,3162693632,31338754048,0,3709,0,23836672,0,69,408,45,54,11115,7751,0,0,0,0
64,3,6.471,2,18.65,1.77,20.419999999999998,185.89,0.01,28182020096,3162693632,31344713728,0,4803,0,30397440,0,89,480,47,55,11241,7973,0,0,0,0
65,3,6.5741,2,18.72,1.84,20.56,189.05,0.01,28213084160,3162693632,31375777792,0,4811,0,30422016,0,89,488,47,55,11241,7973,0,0,0,0
66,3,6.6764,2,18.77,1.88,20.65,192.13,0.01,28202860544,3162693632,31365554176,0,4814,0,30434304,0,90,496,47,55,11241,7973,0,0,0,0
67,3,6.7794,2,18.93,1.92,20.85,195.18,0.01,28199190528,3162693632,31361884160,0,4877,0,30974976,0,90,512,47,57,11241,8153,0,0,0,0
68,3,6.8817,2,19.06,1.93,20.99,198.3,0.01,28212867072,3162693632,31375560704,0,4879,0,30976000,0,90,520,47,57,11241,8153,0,0,0,0
69,3,6.9843,2,19.28,1.94,21.220000000000002,201.33,0.01,28235587584,3162693632,31398281216,0,4879,0,30976000,0,90,520,47,57,11241,8153,0,0,0,0
70,3,7.0865,2,19.61,1.97,21.58,204.18,0.03,28263624704,3162693632,31426318336,0,5033,0,32521216,0,91,560,64,75,13866,10868,0,0,0,0
71,3,7.1892,2,20.15,2.0,22.15,206.89,0.03,28327436288,3162693632,31490129920,0,5071,0,32852992,0,91,568,66,77,13936,10952,0,0,0,0
72,3,7.2917,2,20.57,2.02,22.59,209.69,0.03,28368011264,3162693632,31530704896,0,5073,0,32854016,0,91,576,67,80,14002,11238,0,0,0,0
73,3,7.3941,2,21.06,2.04,23.099999999999998,212.49,0.03,28373409792,3162693632,31536103424,0,5073,0,32854016,0,91,576,67,81,14002,11328,0,0,0,0
74,3,7.4965,2,21.42,2.04,23.46,215.42,0.03,28378087424,3162693632,31540781056,0,5077,0,32863232,0,91,584,67,81,14002,11328,0,0,0,0
