name,run,index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,2,1,0.1045,3,0.1,0.02,0.12000000000000001,0.27,0.02,487829504,0,487829504,0,141,0,1200128,0,125,28,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,3,1,0.2065,3,0.16,0.12,0.28,0.49,0.02,492539904,0,492539904,0,210,0,1605632,0,154,64,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,4,1,0.309,3,0.21,0.16,0.37,0.79,0.03,513855488,0,513855488,0,217,0,1626112,0,157,76,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,5,1,0.4116,3,0.25,0.21,0.45999999999999996,1.06,0.04,505040896,0,505040896,44,231,1568768,1781760,29,165,120,0,2,0,180,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,6,1,0.5141,3,0.43,0.22,0.65,1.29,0.04,504778752,0,504778752,44,231,1568768,1781760,29,165,120,0,2,0,180,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,7,1,0.6169,3,0.58,0.24,0.82,1.51,0.04,521809920,0,521809920,44,231,1568768,1781760,29,165,120,0,5,0,486,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,8,1,0.7188,3,0.84,0.28,1.12,1.62,0.04,532389888,0,532389888,44,231,1568768,1781760,29,165,120,0,5,0,486,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,9,1,0.8207,3,1.14,0.29,1.43,1.71,0.04,547356672,0,547356672,44,231,1568768,1781760,29,165,120,0,5,0,486,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,10,1,0.9226,3,1.52,0.3,1.82,1.74,0.04,552001536,0,552001536,44,231,1568768,1781760,29,165,120,0,5,0,486,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,11,1,1.0246,3,1.85,0.3,2.15,1.79,0.04,558710784,0,558710784,44,231,1568768,1781760,29,165,120,0,5,0,486,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,12,1,1.1266,3,2.08,0.32,2.4,1.96,0.04,561291264,0,561291264,44,231,1568768,1781760,29,165,120,0,5,0,486,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,13,1,1.2288,3,2.36,0.32,2.6799999999999997,2.08,0.04,563843072,0,563843072,44,231,1568768,1781760,29,165,120,0,7,0,706,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,14,1,1.3307,3,2.66,0.32,2.98,2.18,0.04,570036224,0,570036224,44,231,1568768,1781760,29,165,120,0,7,0,706,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,15,1,1.4326,3,2.97,0.35,3.3200000000000003,2.25,0.04,582164480,0,582164480,44,231,1568768,1781760,29,165,120,0,7,0,706,0,0,0,0
rpt-sansa: track2 / joins / join N-M / join 10-5 50percent,4,16,1,1.5345,3,3.29,0.35,3.64,2.35,0.04,589647872,0,589647872,44,231,1568768,1781760,29,165,120,0,7,0,706,0,0,0,0
