number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1805,2,9.39,0.72,10.11,91.51,0.0,28712181760,3162693632,31874875392,0,0,0,0,1612,0,9752576,0,34,128,20,29,6076,3214,0,0,0,0
30,2,2.9818,2,10.01,0.8,10.81,84.58,0.04,28732469248,3162693632,31895162880,28176379904,3162693632,31339073536,2,348,8192,2945024,1,3,156,10,15,1240,1940,0,0,0,0
29,3,2.8796,2,8.05,0.58,8.63,82.99,0.0,28671369216,3162693632,31834062848,28177321984,3162693632,31340015616,0,1042,0,6810624,0,23,112,12,8,3476,2276,0,0,0,0
105,4,10.7523,2,117.58,5.43,123.01,219.47,0.0,35335204864,3162693632,38497898496,28176896000,3162693632,31339589632,2,2752,8192,319418368,0,2340,332,61,73,13569,14782,0,0,0,0
