number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
32,1,3.1902,2,9.1,0.91,10.01,91.67,0.0,27593351168,4287397888,31880749056,0,0,0,6,3084,24576,17451008,0,68,232,24,29,6838,3444,0,0,0,0
31,2,3.0817,2,9.43,0.77,10.2,88.15,0.0,27606745088,4287397888,31894142976,27062546432,4287397888,31349944320,0,660,0,4208640,0,11,112,17,19,2518,2794,0,0,0,0
29,3,2.8791,2,7.96,0.7,8.66,83.19,0.0,27538587648,4287397888,31825985536,27067576320,4287397888,31354974208,6,402,24576,3356672,0,4,132,23,26,3310,4371,0,0,0,0
103,4,10.492,2,53.1,3.97,57.07,278.03,0.0,32248057856,4287397888,36535455744,27069702144,4287397888,31357100032,18,3485,212992,86494208,1,230,428,86,81,12969,13318,0,0,0,0
