number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
31,1,3.0841,2,9.04,0.75,9.79,88.42,0.0,27584040960,4289417216,31873458176,0,0,0,2,1085,8192,6664192,0,20,140,17,16,6773,5860,0,0,0,0
30,2,2.9819,2,9.15,0.74,9.89,85.05,0.01,27614052352,4289417216,31903469568,27065815040,4289417216,31355232256,10,526,40960,4579328,0,5,164,21,26,4631,5331,0,0,0,0
28,3,2.7818,2,8.19,0.76,8.95,79.78,0.0,27491758080,4289417216,31781175296,27065835520,4289417216,31355252736,4,274,16384,2207744,0,4,104,8,12,664,1309,0,0,0,0
98,4,9.9709,2,47.86,3.38,51.24,266.85,0.0,30883463168,4289417216,35172880384,27065917440,4289417216,31355334656,3635,2259,471588864,22161408,174,37,2628,47,58,7267,8865,0,0,0,0
