number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
33,1,3.2856,2,9.56,0.76,10.32,94.42,0.0,28715638784,3162693632,31878332416,0,0,0,0,1545,0,9647616,0,27,192,34,35,10118,5436,0,0,0,0
31,2,3.0819,2,9.15,0.9,10.05,88.15,0.03,28726874112,3162693632,31889567744,28181004288,3162693632,31343697920,0,1884,0,12217344,0,43,136,70,77,19564,14452,0,0,0,0
31,3,3.0772,2,9.73,0.8,10.53,87.67,0.03,29821358080,3162693632,32984051712,28176437248,3162693632,31339130880,0,1152,0,7373824,0,19,136,10,13,1800,1318,0,0,0,0
30,4,2.9809,2,8.41,0.68,9.09,85.55,0.0,28683493376,3162693632,31846187008,28184666112,3162693632,31347359744,0,1550,0,10122240,0,31,168,14,28,1778,3590,0,0,0,0
108,5,11.0468,2,124.06,5.79,129.85,222.52,0.04,36510355456,3162693632,39673049088,28182798336,3162693632,31345491968,2,1300,8192,111282176,0,277,316,64,72,10607,13876,0,0,0,0
