name,run,number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
rpt-sansa: track2 / empty-values / 100percent,5,55,1,5.5276,3,13.13,0.97,14.1,7.8,0.09,775733248,0,775733248,0,0,0,45,417,1515520,3096576,37,354,232,0,2,0,220,0,0,0,0
rpt-sansa: track2 / empty-values / 100percent,2,56,2,5.632,3,13.6,0.95,14.55,7.82,0.07,765878272,0,765878272,511168512,0,511168512,0,441,0,3268608,0,405,160,1,3,54,1007,0,0,0,0
rpt-sansa: track2 / empty-values / 100percent,5,53,3,5.3168,3,12.32,0.88,13.2,7.79,0.09,772100096,0,772100096,517017600,0,517017600,57,411,475136,3186688,25,326,260,0,2,0,220,0,0,0,0
rpt-sansa: track2 / empty-values / 100percent,1,393,4,40.105,3,136.16,5.92,142.08,17.63,0.09,3697049600,0,3697049600,526528512,0,526528512,110,2575,2392064,114655232,99,2002,744,20,24,3833,5044,0,0,0,0
