index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
1,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.1053,2,0.14,0.14,0.28,3.04,0.0,27095478272,4284620800,31380099072,2,1037,8192,6173696,0,17,60,1,1,166,166,0,0,0,0
3,1,0.2077,2,0.17,0.15,0.32,6.27,0.0,27097382912,4284620800,31382003712,2,1085,8192,6623232,0,17,68,25,28,7703,3980,0,0,0,0
4,1,0.3108,2,0.36,0.19,0.55,9.3,0.0,27096068096,4284620800,31380688896,2,1090,8192,6643712,0,17,76,27,30,7921,4307,0,0,0,0
5,1,0.4139,2,0.39,0.21,0.6,12.54,0.0,27074945024,4284620800,31359565824,4,1155,16384,7185408,0,19,100,27,34,7921,4707,0,0,0,0
6,1,0.5176,2,0.59,0.25,0.84,15.61,0.0,27102420992,4284620800,31387041792,4,1155,16384,7185408,0,19,100,27,36,7921,4927,0,0,0,0
7,1,0.6208,2,0.77,0.27,1.04,18.72,0.0,27113447424,4284620800,31398068224,4,1155,16384,7185408,0,19,100,27,36,7921,4927,0,0,0,0
8,1,0.7237,2,1.15,0.28,1.43,21.64,0.0,27164209152,4284620800,31448829952,4,1155,16384,7185408,0,19,100,27,36,7921,4927,0,0,0,0
9,1,0.8265,2,1.75,0.3,2.05,24.31,0.0,27230818304,4284620800,31515439104,4,1159,16384,7194624,0,19,108,27,36,7921,4927,0,0,0,0
10,1,0.9289,2,2.33,0.39,2.72,27.08,0.0,27271032832,4284620800,31555653632,4,1159,16384,7194624,0,19,108,27,37,7921,5017,0,0,0,0
11,1,1.0322,2,2.84,0.4,3.2399999999999998,29.86,0.0,27276763136,4284620800,31561383936,4,1159,16384,7194624,0,19,108,27,37,7921,5017,0,0,0,0
12,1,1.1346,2,3.12,0.41,3.5300000000000002,32.83,0.0,27282522112,4284620800,31567142912,4,1159,16384,7194624,0,19,108,27,38,7921,5107,0,0,0,0
13,1,1.2369,2,3.57,0.41,3.98,35.6,0.0,27300569088,4284620800,31585189888,4,1159,16384,7194624,0,19,108,27,38,7921,5107,0,0,0,0
14,1,1.3396,2,3.91,0.45,4.36,38.5,0.0,27309461504,4284620800,31594082304,4,1217,16384,7732224,0,19,116,27,38,7921,5107,0,0,0,0
15,1,1.442,2,4.08,0.45,4.53,41.59,0.0,27314147328,4284620800,31598768128,4,1217,16384,7732224,0,19,116,27,38,7921,5107,0,0,0,0
16,1,1.5443,2,4.55,0.49,5.04,44.36,0.0,27357392896,4284620800,31642013696,4,1217,16384,7732224,0,19,116,27,38,7921,5107,0,0,0,0
17,1,1.6468,2,5.03,0.5,5.53,47.11,0.0,27361263616,4284620800,31645884416,4,1221,16384,7741440,0,19,124,27,38,7921,5107,0,0,0,0
18,1,1.7494,2,5.6,0.53,6.13,49.82,0.0,27365167104,4284620800,31649787904,4,1221,16384,7741440,0,19,124,27,38,7921,5107,0,0,0,0
19,1,1.852,2,6.13,0.55,6.68,52.47,0.0,27378618368,4284620800,31663239168,4,1221,16384,7741440,0,19,124,27,38,7921,5107,0,0,0,0
20,1,1.9545,2,6.42,0.56,6.98,55.39,0.0,27383779328,4284620800,31668400128,4,1221,16384,7741440,0,19,124,27,38,7921,5107,0,0,0,0
21,1,2.0573,2,6.76,0.58,7.34,58.3,0.0,27390595072,4284620800,31675215872,4,1221,16384,7741440,0,19,124,27,38,7921,5107,0,0,0,0
22,1,2.1599,2,7.19,0.62,7.8100000000000005,61.21,0.0,27462631424,4284620800,31747252224,4,1221,16384,7741440,0,19,124,27,38,7921,5107,0,0,0,0
23,1,2.2622,2,7.61,0.63,8.24,64.02,0.0,27487404032,4284620800,31772024832,4,1221,16384,7741440,0,19,124,27,38,7921,5107,0,0,0,0
24,1,2.3651,2,7.95,0.65,8.6,66.9,0.0,27513462784,4284620800,31798083584,6,1221,24576,7741440,0,19,128,27,38,7921,5107,0,0,0,0
25,1,2.4677,2,8.4,0.68,9.08,69.68,0.0,27538550784,4284620800,31823171584,10,1221,40960,7741440,0,19,132,27,38,7921,5107,0,0,0,0
26,1,2.5708,2,8.61,0.69,9.299999999999999,72.72,0.0,27561021440,4284620800,31845642240,10,1308,40960,8581120,0,19,140,27,38,7921,5107,0,0,0,0
27,1,2.6731,2,9.1,0.71,9.809999999999999,75.47,0.0,27587366912,4284620800,31871987712,10,1308,40960,8581120,0,19,140,27,38,7921,5107,0,0,0,0
28,1,2.7763,2,9.59,0.75,10.34,78.24,0.0,27611762688,4284620800,31896383488,10,1308,40960,8581120,0,19,140,27,38,7921,5107,0,0,0,0
