number_of_samples,step,duration,version,cpu_user_diff,cpu_system_diff,cpu_user_system_diff,cpu_idle_diff,cpu_iowait_diff,memory_ram_max,memory_swap_max,memory_ram_swap_max,memory_ram_min,memory_swap_min,memory_ram_swap_min,disk_read_count_diff,disk_write_count_diff,disk_read_bytes_diff,disk_write_bytes_diff,disk_read_time_diff,disk_write_time_diff,disk_busy_time_diff,network_received_count_diff,network_sent_count_diff,network_received_bytes_diff,network_sent_bytes_diff,network_received_error_diff,network_sent_error_diff,network_received_drop_diff,network_sent_drop_diff
31,1,3.0823,2,8.79,0.83,9.62,88.72,0.0,27580014592,4289150976,31869165568,0,0,0,6,1654,24576,9764864,0,31,180,10,11,694,866,0,0,0,0
31,2,3.0813,2,9.25,0.81,10.06,88.13,0.0,27596111872,4289150976,31885262848,27060097024,4289150976,31349248000,8,441,32768,3627008,0,5,184,16,20,2583,3231,0,0,0,0
29,3,2.877,2,8.19,0.66,8.85,82.95,0.0,27545456640,4289150976,31834607616,27066769408,4289150976,31355920384,4,258,16384,1964032,1,3,116,4,4,190,304,0,0,0,0
95,4,9.6714,2,44.35,2.95,47.3,261.14,0.0,30865055744,4289150976,35154206720,27069095936,4289150976,31358246912,3626,1934,471539712,12216320,184,34,2248,68,74,15208,11850,0,0,0,0
