name,run,index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,2,1,0.105,3,0.08,0.08,0.16,0.28,0.01,490315776,0,490315776,0,73,0,716800,0,75,24,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,3,1,0.2071,3,0.15,0.14,0.29000000000000004,0.51,0.03,494104576,0,494104576,0,209,0,1585152,0,181,72,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,4,1,0.309,3,0.2,0.19,0.39,0.8,0.04,509284352,0,509284352,0,216,0,1605632,0,185,84,0,0,0,0,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,5,1,0.4109,3,0.26,0.23,0.49,1.08,0.04,504156160,0,504156160,0,230,0,1757184,0,193,104,0,1,0,90,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,6,1,0.5127,3,0.41,0.23,0.64,1.31,0.04,505868288,0,505868288,0,230,0,1757184,0,193,104,0,1,0,90,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,7,1,0.6147,3,0.59,0.25,0.84,1.52,0.04,516964352,0,516964352,0,230,0,1757184,0,193,104,0,3,0,310,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,8,1,0.7167,3,0.82,0.28,1.1,1.66,0.04,534253568,0,534253568,0,230,0,1757184,0,193,104,0,5,0,530,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,9,1,0.8186,3,1.08,0.31,1.3900000000000001,1.76,0.04,547155968,0,547155968,0,230,0,1757184,0,193,104,0,5,0,530,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,10,1,0.9206,3,1.46,0.32,1.78,1.78,0.04,549736448,0,549736448,0,230,0,1757184,0,193,104,0,5,0,530,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,11,1,1.0235,3,1.84,0.33,2.17,1.83,0.04,557219840,0,557219840,0,230,0,1757184,0,193,104,0,5,0,530,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,12,1,1.1254,3,2.06,0.34,2.4,2.0,0.04,560574464,0,560574464,0,230,0,1757184,0,193,104,0,6,0,616,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,13,1,1.2274,3,2.32,0.34,2.6599999999999997,2.12,0.04,562638848,0,562638848,0,230,0,1757184,0,193,104,0,6,0,616,0,0,0,0
rpt-sansa: track2 / joins / join 1-N / join 1-5 50percent,2,14,1,1.3293,3,2.59,0.35,2.94,2.23,0.04,568557568,0,568557568,0,230,0,1757184,0,193,104,0,7,0,706,0,0,0,0
